ticker;country;industry;sector;EV/revenue;EV/ebitda;gross_margin;gross_margin_mean;gross_margin_std;ebitda_margin;ebitda_margin_mean;ebitda_margin_std;ebit_margin;ebit_margin_mean;ebit_margin_std;net_margin;net_margin_mean;net_margin_std;roa;roa_mean;roa_std;roe;roe_mean;roe_std;general_liquidity;general_liquidity_mean;general_liquidity_std;current_liquidity;current_liquidity_mean;current_liquidity_std;dry_liquidity;dry_liquidity_mean;dry_liquidity_std;participation_of_third_party_capital;participation_of_third_party_capital_mean;participation_of_third_party_capital_std;net_debt_ebitda;net_debt_ebitda_mean;net_debt_ebitda_std;dividend_yield;dividend_rate;Grade
POOL;United States;Industrial Distribution;Industrials;1.0;-2.0;1.0;1.0;0.1812400635930048;2.0;2.0;0.13575859178541494;1.0;1.0;0.18182144781749596;2.0;2.0;0.19442097431176467;1.0;-1.0;0.19731993299832498;2.0;-2.0;0.19597551098433974;2.0;-2.0;0.11659071729957805;1.0;-1.0;0.1992115632631292;1.0;-1.0;0.1994453299302162;1.0;1.0;0.15802937457445776;2.0;2.0;0.19942774690091025;1.0;1.0;20.959241253458636
CCI;United States;REIT - Specialty;Real Estate;-1.0;-2.0;1.0;1.0;0.19791051555757438;2.0;2.0;0.1846102263202012;1.0;1.0;0.19205137416921142;2.0;2.0;0.19452186085223908;1.0;1.0;0.19433012054809568;2.0;2.0;0.19446230311445145;2.0;-2.0;0.1999662447257384;1.0;-1.0;0.1986428898882097;;;;1.0;1.0;0.19899815193074605;-2.0;2.0;0.1997869619046917;1.0;1.0;20.955280649011158
FI;United States;Information Technology Services;Technology;-1.0;-2.0;1.0;1.0;0.1918237565296389;2.0;2.0;0.1830008382229673;1.0;1.0;0.19093766840308965;2.0;2.0;0.19349534030291185;1.0;1.0;0.19476947579427192;2.0;2.0;0.19559720901686767;2.0;-2.0;0.1869367088607595;1.0;-1.0;0.19911470327486655;;;;1.0;1.0;0.19553545374963527;0.0;2.0;0.19984071305489257;;;20.931051867209902
PPG;United States;Specialty Chemicals;Basic Materials;1.0;0.0;1.0;-1.0;0.1592096297978651;2.0;-2.0;0.1495389773679799;1.0;1.0;0.18305191305909826;2.0;-2.0;0.19426964450105302;1.0;1.0;0.1952395859076805;2.0;2.0;0.1959533762947536;2.0;-2.0;0.16462447257383966;1.0;1.0;0.14671559017700586;1.0;1.0;0.1514633388838958;1.0;1.0;0.18696624841941448;0.0;2.0;0.19926649345030764;1.0;1.0;20.926299270432896
UDR;United States;REIT - Residential;Real Estate;-1.0;-2.0;1.0;1.0;0.1612536906654554;2.0;2.0;0.12895222129086337;1.0;1.0;0.13490210167055866;2.0;2.0;0.15580665094518079;1.0;1.0;0.16031523738913148;2.0;2.0;0.16219395018688723;2.0;-2.0;0.19368776371308016;-1.0;-1.0;0.19846219160439743;;;;1.0;1.0;0.19598288104270015;0.0;2.0;0.19955065349435738;1.0;1.0;20.69110734200261
HWM;United States;Aerospace & Defense;Industrials;-1.0;-2.0;1.0;1.0;0.190233931410402;2.0;2.0;0.19433361274098912;1.0;1.0;0.19923657266031974;2.0;2.0;0.19430999911724278;1.0;1.0;0.1937084328747563;2.0;2.0;0.1941182093036125;;;;;;;;;;;;;0.0;2.0;0.199609648659212;1.0;1.0;20.365550406766534
SNPS;United States;Software - Infrastructure;Technology;-1.0;-2.0;1.0;1.0;0.19645696116284353;2.0;2.0;0.17250628667225482;1.0;1.0;0.1918268367163643;2.0;2.0;0.1944260186387884;1.0;1.0;0.1972584232638603;2.0;2.0;0.19763158821428395;;;;;;;;;;;;;2.0;2.0;0.19571990078979778;;;20.345826015458194
NFLX;United States;Entertainment;Communication Services;-1.0;-2.0;1.0;1.0;0.1757438110379287;2.0;2.0;0.19497066219614417;1.0;1.0;0.18741692114244657;2.0;2.0;0.19242342081037117;1.0;1.0;0.1928099513963259;2.0;2.0;0.19431540926537985;;;;;;;;;;;;;2.0;2.0;0.1997469762929569;;;20.337427152141554
A;United States;Diagnostics & Research;Healthcare;-1.0;-2.0;1.0;1.0;0.17547126958891665;2.0;2.0;0.16543168482816428;1.0;1.0;0.19074007544458416;2.0;2.0;0.1985850662698463;1.0;-1.0;0.19920257022819016;2.0;2.0;0.1993118123783221;;;;;;;;;;;;;2.0;2.0;0.19880796991902097;1.0;1.0;20.327550448657043
CDNS;United States;Software - Application;Technology;-1.0;-2.0;1.0;1.0;0.19791051555757438;2.0;2.0;0.19010896898575022;1.0;1.0;0.198275552362134;2.0;2.0;0.19954601056786514;1.0;1.0;0.19960238350221052;2.0;2.0;0.19950901234008947;;;;;;;;;;;;;2.0;2.0;0.13782401250697496;;;20.3227764558226
MCD;United States;Restaurants;Consumer Cyclical;-1.0;-2.0;1.0;1.0;0.18855325914149446;2.0;2.0;0.16318524727577535;1.0;1.0;0.1882072929764685;2.0;2.0;0.1944764619090256;1.0;1.0;0.19410385259631494;2.0;2.0;0.18541927629626279;;;;;;;;;;;;;0.0;2.0;0.1993762900071204;1.0;1.0;20.31332168020246
DECK;United States;Footwear & Accessories;Consumer Cyclical;-1.0;-2.0;1.0;1.0;0.17020213490801728;2.0;2.0;0.155674769488684;1.0;1.0;0.18847673791988503;2.0;2.0;0.1968044188304728;1.0;1.0;0.1988335118214021;2.0;2.0;0.19906631854836684;;;;;;;;;;;;;2.0;2.0;0.19930189054922043;;;20.30835978206605
ADI;United States;Semiconductors;Technology;-1.0;-2.0;1.0;-1.0;0.17406313876902113;2.0;2.0;0.1422967309304275;1.0;1.0;0.1776270881983115;2.0;2.0;0.1935180397745186;1.0;1.0;0.18630529697668674;2.0;2.0;0.18751402282891397;;;;;;;;;;;;;2.0;2.0;0.19881026417543196;1.0;1.0;20.26013458165331
MAA;United States;REIT - Residential;Real Estate;-1.0;-2.0;1.0;1.0;0.17029298205768795;2.0;2.0;0.14813076278290024;1.0;1.0;0.1728219867073828;2.0;2.0;0.18738918244069766;1.0;1.0;0.1889106735865118;2.0;2.0;0.19003134070820948;;;;;;;;;;;;;0.0;2.0;0.199560813772749;1.0;1.0;20.257137742056138
CMG;United States;Restaurants;Consumer Cyclical;-1.0;-2.0;1.0;1.0;0.15257778787190554;2.0;2.0;0.1445766974015088;1.0;1.0;0.16798994072211246;2.0;2.0;0.19697592594927932;1.0;1.0;0.1959030123294066;2.0;2.0;0.19560928248391465;;;;;;;;;;;;;2.0;2.0;0.1995224669155935;;;20.253155113673717
EW;United States;Medical Devices;Healthcare;-1.0;-2.0;1.0;1.0;0.18501022030433797;2.0;2.0;0.10531433361274098;1.0;1.0;0.17309143165079938;2.0;2.0;0.19241080999281185;1.0;1.0;0.1934536068319741;2.0;2.0;0.1941906501058944;;;;;;;;;;;;;2.0;2.0;0.19071088354272522;;;20.23418193604128
VICI;United States;REIT - Diversified;Real Estate;-1.0;0.0;1.0;1.0;0.19863729275493983;2.0;2.0;0.09599329421626152;1.0;1.0;0.1728758756960661;2.0;2.0;0.18964147445678906;1.0;1.0;0.187594804624214;2.0;2.0;0.1885503287504465;;;;;;;;;;;;;-2.0;2.0;0.19647176139077827;1.0;1.0;20.229764831889497
TECH;United States;Biotechnology;Healthcare;-1.0;-2.0;1.0;-1.0;0.1961844197138315;2.0;2.0;0.10182732606873429;1.0;1.0;0.16215196694808695;2.0;2.0;0.1891219087733458;1.0;1.0;0.18775956284153006;2.0;2.0;0.18970133260892533;;;;;;;;;;;;;2.0;2.0;0.19828422395547834;1.0;1.0;20.225030740909933
CPT;United States;REIT - Residential;Real Estate;-1.0;-2.0;1.0;1.0;0.19259595730183968;2.0;2.0;0.11637887678122381;1.0;1.0;0.1600413148913239;2.0;2.0;0.1824079095047732;1.0;1.0;0.1852134991899388;2.0;2.0;0.18747981467228086;;;;;;;;;;;;;0.0;2.0;0.19936940723788737;1.0;1.0;20.223486779579268
NOW;United States;Software - Application;Technology;-1.0;-2.0;1.0;1.0;0.19541221894163072;2.0;2.0;0.12331936295054485;1.0;1.0;0.16798994072211246;2.0;2.0;0.1644147950111606;1.0;1.0;0.17171211247494303;2.0;2.0;0.17527756397679883;;;;;;;;;;;;;2.0;2.0;0.1985926375673016;;;20.196718631644494
ENPH;United States;Solar;Technology;-1.0;-2.0;1.0;1.0;0.16166250283897343;2.0;2.0;0.08164291701592623;1.0;1.0;0.16491826836716367;2.0;2.0;0.18959859767708742;1.0;1.0;0.1891083834472911;2.0;2.0;0.19396930321003308;;;;;;;;;;;;;2.0;2.0;0.19547867611572559;;;20.176378648672202
PSA;United States;REIT - Industrial;Real Estate;-1.0;-2.0;1.0;1.0;0.19295934590052238;2.0;2.0;0.06028499580888516;1.0;1.0;0.15305370935872104;2.0;2.0;0.18596668222000834;1.0;1.0;0.18400087871049237;2.0;2.0;0.1872967004220683;;;;;;;;;;;;;0.0;2.0;0.1973035932152283;1.0;1.0;20.160865905635927
HSIC;United States;Medical Distribution;Healthcare;1.0;0.0;1.0;1.0;0.19273222802634568;2.0;2.0;0.1547024308466052;1.0;1.0;0.18258487515717622;2.0;-2.0;0.1945193386887272;1.0;-1.0;0.19278359008155532;2.0;2.0;0.1937036869349995;2.0;-2.0;0.16307172995780592;1.0;-1.0;0.19791866971814281;1.0;0.0;0.19827111192901578;1.0;1.0;0.17194825406088904;0.0;2.0;0.19888892439523811;;;20.0411248397965
IDXX;United States;Diagnostics & Research;Healthcare;-1.0;-2.0;1.0;1.0;0.1994094935271406;2.0;2.0;0.173512154233026;1.0;1.0;0.1922489671277169;2.0;2.0;0.19708185681677745;1.0;1.0;0.19665650657659886;2.0;-2.0;0.19648460884482075;2.0;-2.0;0.07145991561181433;1.0;-1.0;0.19801588646510992;1.0;0.0;0.1976957664967336;1.0;1.0;0.1527964205816555;2.0;2.0;0.1984002477796924;;;19.973761824061086
BLK;United States;Asset Management;Financial Services;-1.0;-2.0;1.0;-1.0;0.19568476039064275;2.0;2.0;0.1612405699916178;1.0;1.0;0.18965331417280404;2.0;2.0;0.1988650264196628;1.0;1.0;0.19684323255622377;2.0;2.0;0.19697962099374697;;;;;;;;;;;;;2.0;2.0;-0.19999999999999998;1.0;1.0;19.939266524524697
PODD;United States;Medical Devices;Healthcare;-1.0;-2.0;1.0;1.0;0.16089030206677268;2.0;2.0;-0.031818943839061226;1.0;1.0;0.05601760373630321;2.0;2.0;-0.19999999999999998;1.0;1.0;-0.1997935030342972;2.0;2.0;-0.09612793850580778;2.0;-2.0;0.16931645569620252;1.0;-1.0;0.19987763176436804;1.0;-1.0;0.19984493478126222;1.0;1.0;0.17941834451901567;0.0;2.0;0.1969840360722658;;;19.634608923257026
FFIV;United States;Software - Infrastructure;Technology;0.0;-2.0;1.0;-1.0;0.19468544174426528;2.0;2.0;0.17150041911148367;1.0;1.0;0.19099155739177295;2.0;2.0;0.19493297350467234;1.0;1.0;0.19633358047065932;2.0;2.0;0.19671802920772904;;;;;;;;;;;;;2.0;2.0;0.193058563353023;;;19.338220564783608
STE;United States;Medical Devices;Healthcare;0.0;-2.0;1.0;-1.0;0.19064274358392008;2.0;2.0;0.15389773679798827;1.0;1.0;0.16332854320100593;2.0;2.0;0.1680567991222871;1.0;1.0;0.1686827580525579;2.0;2.0;0.17105185051035554;;;;;;;;;;;;;0.0;2.0;0.19913473758213235;1.0;1.0;19.214795168850248
WMT;United States;Discount Stores;Consumer Defensive;1.0;-2.0;1.0;-1.0;0.19064274358392008;2.0;-2.0;0.1627493713327745;1.0;-1.0;0.18689599425184122;2.0;2.0;0.1953491304841293;1.0;1.0;0.1964522063871269;2.0;2.0;0.19681059245508925;2.0;-2.0;0.17674261603375527;1.0;-1.0;0.19976775008339237;1.0;-1.0;0.19949541421350966;1.0;1.0;0.19291897675323413;2.0;2.0;0.19949198608041863;1.0;1.0;19.097316781659188
PWR;United States;Engineering & Construction;Industrials;1.0;-2.0;1.0;-1.0;0.18900749488984786;2.0;2.0;0.1922883487007544;1.0;1.0;0.19215017064846418;2.0;-2.0;0.19512970225859744;1.0;-1.0;0.1953428343905319;2.0;2.0;0.1970822454636463;2.0;-2.0;0.10916455696202532;1.0;-1.0;0.19946807277164055;1.0;-1.0;0.1994428346278457;1.0;1.0;0.12899523392666085;2.0;2.0;0.19733833481230936;1.0;1.0;18.99540982945232
WY;United States;REIT - Specialty;Real Estate;0.0;-2.0;1.0;-1.0;0.04301612536906657;2.0;2.0;0.06618608549874266;1.0;1.0;0.1496407400754446;2.0;2.0;0.1790710871785818;1.0;1.0;0.1749962929401104;2.0;2.0;0.17899619182726895;;;;;;;;;;;;;0.0;2.0;0.19768902829227844;1.0;1.0;18.98959555118149
CPAY;United States;Software - Infrastructure;Technology;-1.0;0.0;1.0;1.0;0.18210311151487624;2.0;2.0;0.19091366303436713;1.0;1.0;0.19787138494700918;2.0;-2.0;0.19924082878293;1.0;1.0;0.19893016997556087;2.0;2.0;0.19708023321913848;2.0;-2.0;0.15756962025316457;1.0;-1.0;0.19967784688986684;;;;1.0;1.0;0.1777453555101644;0.0;2.0;0.1996053878973058;;;18.900737602024385
DLR;United States;REIT - Specialty;Real Estate;-1.0;-2.0;1.0;-1.0;0.19073359073359075;2.0;2.0;0.07456831517183571;1.0;1.0;0.11830429315609846;2.0;2.0;0.15863147407846453;1.0;1.0;0.15938380426723786;2.0;2.0;0.16260444806648458;2.0;-2.0;0.188084388185654;1.0;-1.0;0.1976061490930302;;;;1.0;1.0;0.19415426514930456;-2.0;2.0;0.1980593868271991;1.0;1.0;18.6421301147289
INVH;United States;REIT - Residential;Real Estate;-1.0;-2.0;1.0;1.0;0.19268680445151035;2.0;2.0;0.18896898575020957;1.0;1.0;0.19469193461469375;2.0;2.0;0.19905923301007605;1.0;1.0;0.19826674355383475;2.0;2.0;0.19821715136606252;;;;;;;;;;;;;-2.0;2.0;0.19997902394138503;1.0;1.0;18.37186987668777
MSCI;United States;Financial Data & Stock Exchanges;Financial Services;-1.0;-2.0;1.0;-1.0;0.1991823756529639;2.0;2.0;0.18437552388935458;1.0;1.0;0.19596730734686546;2.0;2.0;0.19825214068628072;1.0;1.0;0.19655325809374743;2.0;2.0;0.1675384715996841;;;;;;;;;;;;;0.0;2.0;0.1997453375383776;1.0;1.0;18.34161441480727
FRT;United States;REIT - Retail;Real Estate;-1.0;-2.0;1.0;1.0;0.1970020440608676;2.0;2.0;0.15755238893545684;1.0;1.0;0.17978264774564398;2.0;2.0;0.1879541470673544;1.0;1.0;0.18781887579976386;2.0;2.0;0.1901460386451558;;;;;;;;;;;;;-2.0;2.0;0.199586378344186;1.0;1.0;18.29984252059843
SPG;United States;REIT - Retail;Real Estate;-1.0;-2.0;1.0;1.0;0.1994094935271406;2.0;2.0;0.1485666387259011;1.0;1.0;0.1759655110472427;2.0;2.0;0.18974488316077534;1.0;1.0;0.18903588983167205;2.0;2.0;0.19168138120463019;;;;;;;;;;;;;-2.0;2.0;0.19950444061522127;1.0;1.0;18.293908238112586
JNPR;United States;Communication Equipment;Technology;1.0;-2.0;1.0;-1.0;0.18864410629116513;2.0;-2.0;0.13455155071248953;1.0;1.0;0.1719597628884498;2.0;2.0;0.1890336330504307;1.0;1.0;0.18991240354779362;2.0;2.0;0.19108978131932813;;;;;;;;;;;;;2.0;2.0;0.1995919501097556;1.0;1.0;18.264783187919413
REG;United States;REIT - Retail;Real Estate;-1.0;-2.0;1.0;1.0;0.18909834203951853;2.0;2.0;0.13958088851634534;1.0;1.0;0.1463714747619903;2.0;2.0;0.1281435615470951;1.0;1.0;0.12566987945190433;2.0;2.0;0.13400642912120253;;;;;;;;;;;;;-2.0;2.0;0.19928746950892262;1.0;1.0;18.06215804494698
RMD;United States;Medical Instruments & Supplies;Healthcare;-1.0;-2.0;1.0;-1.0;0.19432205314558257;2.0;-2.0;0.19098072087175189;1.0;-1.0;0.1985988862942339;2.0;2.0;0.19444871811039513;1.0;1.0;0.19430815278578686;2.0;2.0;0.19460718471901522;2.0;-2.0;-0.0015864978902953852;1.0;-1.0;0.19971994441699387;1.0;0.0;0.19992300209828193;1.0;1.0;0.15708588658690792;2.0;2.0;0.1981033054499242;1.0;1.0;17.920511356588577
TDG;United States;Aerospace & Defense;Industrials;-1.0;-2.0;1.0;1.0;0.18491937315466728;2.0;2.0;0.1913160100586756;1.0;1.0;0.19755703251302317;2.0;2.0;0.19850435703746677;1.0;1.0;0.19684103577999287;2.0;-2.0;0.07696935854675706;2.0;-2.0;0.17924050632911392;1.0;-1.0;0.19996860523400697;1.0;0.0;0.19996363987974425;1.0;1.0;-0.20000000000000004;0.0;2.0;0.199739765772808;;;17.625019684306256
CRM;United States;Software - Application;Technology;-1.0;-2.0;1.0;1.0;0.19295934590052238;2.0;2.0;0.11155071248952221;1.0;1.0;0.1198670738279145;2.0;2.0;-0.011402701237121171;1.0;1.0;-0.0019210808139055735;2.0;2.0;0.02228460180196501;;;;;;;;;;;;;2.0;-2.0;0.06954956372256213;1.0;1.0;17.502887515691455
BR;United States;Information Technology Services;Technology;0.0;-2.0;1.0;1.0;0.1865546218487395;2.0;2.0;0.1916848281642917;1.0;1.0;0.19066822345967308;2.0;-2.0;0.19747783648813955;1.0;1.0;0.19856989867369637;2.0;2.0;0.1990039389686241;;;;;;;;;;;;;0.0;2.0;0.19988889243952382;1.0;1.0;17.36384824004269
TDY;United States;Scientific & Technical Instruments;Technology;0.0;-2.0;1.0;1.0;0.19073359073359075;2.0;2.0;0.17968147527242248;1.0;1.0;0.18262978264774565;2.0;2.0;0.1922292142199579;1.0;1.0;0.18781008869484034;2.0;2.0;0.1895926714055025;;;;;;;;;;;;;2.0;-2.0;0.16907080157222115;;;17.291747624546282
KO;United States;Beverages - Non-Alcoholic;Consumer Defensive;-1.0;-2.0;1.0;1.0;0.18914376561435386;2.0;-2.0;0.16187761944677284;1.0;-1.0;0.18953655469732353;2.0;2.0;0.19777292961902723;1.0;1.0;0.19866436005162424;2.0;2.0;0.19884899614152118;2.0;-2.0;0.18555274261603374;1.0;-1.0;0.19915020076596096;1.0;-1.0;0.1991954432213997;1.0;1.0;0.1929578834743702;0.0;2.0;0.19964439025629305;1.0;1.0;17.112344885904676
QCOM;United States;Semiconductors;Technology;0.0;0.0;1.0;-1.0;0.19150579150579153;2.0;-2.0;0.13475272422464374;1.0;-1.0;0.17830968205496678;2.0;2.0;0.19374503449058605;1.0;1.0;0.19280116429140237;2.0;-2.0;0.19408802563599506;2.0;-2.0;0.17876793248945147;1.0;-1.0;0.19888388039307675;1.0;0.0;0.19875983472186512;1.0;1.0;0.19303569691664238;2.0;2.0;0.19960604339913754;1.0;1.0;17.054255810123557
YUM;United States;Restaurants;Consumer Cyclical;-1.0;-2.0;1.0;1.0;0.19781966840790371;2.0;2.0;0.16563285834031852;1.0;1.0;0.19088377941440632;2.0;2.0;0.1929581194748856;1.0;1.0;0.19245407364692316;-2.0;2.0;0.19273579732673318;-2.0;-2.0;0.17232067510548524;1.0;1.0;0.19374976587710022;;;;1.0;1.0;0.1939208248224881;0.0;2.0;0.199586378344186;1.0;1.0;16.89206194076043
NSC;United States;Railroads;Industrials;-1.0;0.0;1.0;-1.0;0.1598001362707245;2.0;-2.0;0.14454316848281643;1.0;-1.0;0.1790371834021915;2.0;-2.0;0.19254952898596417;1.0;1.0;0.1916654309800368;2.0;2.0;0.1920415729715318;2.0;-2.0;0.19750210970464135;1.0;1.0;-0.04006828361603482;1.0;1.0;-0.052402330077706394;1.0;1.0;0.19863826476023735;0.0;2.0;0.19915636914257903;1.0;1.0;16.56246315100698
V;United States;Credit Services;Financial Services;-1.0;-2.0;1.0;1.0;0.1972291619350443;2.0;-2.0;0.18353730092204526;1.0;-1.0;0.19635351176576255;2.0;2.0;0.19956618787596003;1.0;1.0;0.1993607381168136;2.0;2.0;0.19893552265535788;;;;;;;;;;;;;2.0;2.0;0.19819999197010257;1.0;1.0;16.373182415241086
GOOGL;United States;Internet Content & Information;Communication Services;-1.0;-2.0;1.0;1.0;0.18428344310697253;2.0;-2.0;0.13961441743503772;1.0;1.0;0.17801329261720855;2.0;2.0;0.19352812842856604;1.0;1.0;0.19205645714913366;2.0;2.0;0.19279817690647594;;;;;;;;;;;;;2.0;0.0;0.1791006350993372;1.0;1.0;16.259394550742734
GOOG;United States;Internet Content & Information;Communication Services;-1.0;-2.0;1.0;1.0;0.18428344310697253;2.0;-2.0;0.13961441743503772;1.0;1.0;0.17801329261720855;2.0;2.0;0.19352812842856604;1.0;1.0;0.19205645714913366;2.0;2.0;0.19279817690647594;;;;;;;;;;;;;2.0;0.0;0.1791006350993372;1.0;1.0;16.259394550742734
MSFT;United States;Software - Infrastructure;Technology;-1.0;-2.0;1.0;1.0;0.19718373836020897;2.0;2.0;0.18430846605196982;1.0;1.0;0.19862583078857554;2.0;-2.0;0.19875405122514095;1.0;-1.0;0.19839635335145675;2.0;-2.0;0.1987242369820357;2.0;-2.0;0.18173839662447258;1.0;-1.0;0.19825634183192029;1.0;0.0;0.1982527536330043;1.0;1.0;0.19594397432156407;2.0;2.0;0.19858444379440515;1.0;1.0;16.148768586964756
PG;United States;Household & Personal Products;Consumer Defensive;-1.0;-2.0;1.0;1.0;0.17347263229616172;2.0;-2.0;0.19453478625314333;1.0;-1.0;0.19914675767918089;2.0;-2.0;0.19983353720821723;1.0;1.0;0.1994749704808194;2.0;2.0;0.1995713919198322;2.0;-2.0;0.18153586497890295;1.0;-1.0;0.19954459751374862;1.0;0.0;0.19943909167428997;1.0;1.0;0.19286061667153004;2.0;2.0;0.19965913904750668;1.0;1.0;16.139073385723332
GIS;United States;Packaged Foods;Consumer Defensive;1.0;0.0;1.0;-1.0;0.17628889393595276;2.0;-2.0;0.18665549036043588;1.0;-1.0;0.19672175318843185;2.0;-2.0;0.1979545253918812;1.0;1.0;0.19784496251750558;2.0;2.0;0.1986175880231207;2.0;-2.0;0.17964556962025316;1.0;-1.0;0.19967356578541323;1.0;0.0;0.19972337790864253;1.0;1.0;0.1894757319326914;0.0;2.0;0.19974238778013487;1.0;1.0;16.122343846444465
TFX;United States;Medical Instruments & Supplies;Healthcare;0.0;-2.0;1.0;1.0;0.18914376561435386;2.0;2.0;0.1562782900251467;1.0;1.0;0.18244117118735406;2.0;-2.0;0.19417380228760234;1.0;1.0;0.19302303869072138;2.0;-2.0;0.19485670303798616;2.0;-2.0;0.16351054852320673;1.0;-1.0;0.19983053961537847;1.0;-1.0;0.19992068503179505;1.0;1.0;0.18959245209609962;0.0;2.0;0.1990793476773522;1.0;1.0;16.061850343786997
KIM;United States;REIT - Retail;Real Estate;-1.0;-2.0;1.0;1.0;0.1943674767204179;2.0;-2.0;0.014953897736797978;1.0;1.0;0.08336626549308425;2.0;2.0;0.14449726975799843;1.0;1.0;0.15145783562621853;2.0;2.0;0.15372441305343015;;;;;;;;;;;;;0.0;2.0;0.19836714493719065;1.0;1.0;15.940734303325137
KMI;United States;Oil & Gas Midstream;Energy;-1.0;0.0;1.0;-1.0;0.09548035430388373;2.0;-2.0;0.12341994970662196;1.0;1.0;0.18014190767019939;2.0;2.0;0.08916352447129149;1.0;1.0;0.05829035889831674;2.0;2.0;0.06913569067777428;2.0;-2.0;0.19554430379746834;-1.0;-1.0;0.19963592774209202;0.0;-1.0;0.1996285564185638;1.0;1.0;0.19770450345297153;0.0;2.0;0.1996965026519146;1.0;1.0;15.607841579791096
AZO;United States;Specialty Retail;Consumer Cyclical;0.0;-2.0;1.0;1.0;0.1945945945945946;2.0;2.0;0.19560771165129925;1.0;1.0;0.19954194359619185;2.0;-2.0;0.19961915330970909;1.0;1.0;0.1994310349562018;2.0;2.0;0.19920918790842276;;;;;;;;;;;;;0.0;2.0;0.1998508733332842;;;15.387854499349704
