ticker;country;industry;sector;EV/revenue;EV/ebitda;gross_margin;gross_margin_mean;gross_margin_std;ebitda_margin;ebitda_margin_mean;ebitda_margin_std;ebit_margin;ebit_margin_mean;ebit_margin_std;net_margin;net_margin_mean;net_margin_std;roa;roa_mean;roa_std;roe;roe_mean;roe_std;general_liquidity;general_liquidity_mean;general_liquidity_std;current_liquidity;current_liquidity_mean;current_liquidity_std;dry_liquidity;dry_liquidity_mean;dry_liquidity_std;participation_of_third_party_capital;participation_of_third_party_capital_mean;participation_of_third_party_capital_std;net_debt_ebitda;net_debt_ebitda_mean;net_debt_ebitda_std;dividend_yield;dividend_rate;Grade
PEP;United States;Beverages - Non-Alcoholic;Consumer Defensive;1.0;0.0;1.0;-1.0;0.19191460367930957;2.0;-2.0;0.18883487007544006;1.0;-1.0;0.19725166157715107;2.0;-2.0;0.19858758843335816;1.0;1.0;0.1980888046791334;2.0;2.0;0.19861155128959723;2.0;-2.0;0.18423628691983124;1.0;-1.0;0.1996332520518085;1.0;-1.0;0.19968042306069334;1.0;1.0;0.19219920241221672;0.0;2.0;0.19983219153108023;1.0;1.0;15.148870435709618
SRE;United States;Utilities - Diversified;Utilities;-1.0;-2.0;1.0;-1.0;0.15825573472632298;2.0;2.0;0.11862531433361274;1.0;1.0;0.15961020298185738;2.0;-2.0;0.18740179325825695;1.0;1.0;0.18890847681028092;2.0;2.0;0.18944175306741526;2.0;-2.0;0.1819071729957806;1.0;-1.0;0.19964324129553357;1.0;-1.0;0.19961091106608675;1.0;1.0;0.1916836883571637;-2.0;2.0;0.19920028776530413;1.0;1.0;14.974288576657614
EXR;United States;REIT - Industrial;Real Estate;-1.0;-2.0;1.0;1.0;0.18800817624347038;2.0;2.0;0.15574182732606873;1.0;1.0;0.18275552362134004;2.0;2.0;0.19155579656229116;1.0;-1.0;0.19010791663234206;2.0;-2.0;0.1911340506985004;2.0;-2.0;0.12074261603375526;1.0;-1.0;0.19871210107687617;;;;1.0;1.0;0.17199688746230912;-2.0;2.0;0.1993644909741495;1.0;1.0;14.790119386631103
CBRE;United States;Real Estate Services;Real Estate;1.0;-2.0;1.0;-1.0;0.16434249375425847;2.0;-2.0;0.14129086336965632;1.0;-1.0;0.17523800970001796;2.0;2.0;0.18324022346368718;1.0;1.0;0.18703682346157016;2.0;2.0;0.18908759803403713;2.0;-2.0;0.1191223628691983;1.0;-1.0;0.19947841877407008;;;;1.0;1.0;0.1668709269526311;0.0;2.0;0.1982724249225074;;;14.723980145301633
AMAT;United States;Semiconductor Equipment & Materials;Technology;-1.0;-2.0;1.0;1.0;0.19477628889393597;2.0;2.0;0.1984576697401509;1.0;1.0;0.19940722112448359;2.0;2.0;0.19966707441643444;1.0;-1.0;0.19871488590493452;2.0;-2.0;0.1987161880040044;;;;;;;;;;;;;2.0;0.0;0.18620365294783273;1.0;1.0;14.375942981031779
GRMN;Switzerland;Scientific & Technical Instruments;Technology;-1.0;-2.0;1.0;-1.0;0.197456279809221;2.0;-2.0;0.1859178541492037;1.0;-1.0;0.19611101131668762;2.0;2.0;0.19631007478214815;1.0;1.0;0.197634071999341;2.0;2.0;0.1978891555112862;;;;;;;;;;;;;2.0;2.0;0.19944872295952523;1.0;1.0;14.370767170527413
O;United States;REIT - Retail;Real Estate;-1.0;-2.0;1.0;-1.0;0.19913695207812857;2.0;2.0;0.18447611064543168;1.0;-1.0;0.19610202981857375;2.0;2.0;0.1912405261233086;1.0;1.0;0.18464233736990968;2.0;2.0;0.18557421912336572;;;;;;;;;;;;;-2.0;2.0;0.1990072424758632;1.0;1.0;14.34017941763458
VRSK;United States;Consulting Services;Industrials;-1.0;-2.0;1.0;1.0;0.19650238473767886;2.0;-2.0;0.12110645431684829;1.0;1.0;0.17133105802047782;2.0;-2.0;0.19148013165693534;1.0;1.0;0.19350413268528435;2.0;2.0;0.1909750833823818;;;;;;;;;;;;;2.0;2.0;0.1996807706079534;1.0;1.0;14.264580015407558
MOH;United States;Healthcare Plans;Healthcare;1.0;2.0;1.0;-1.0;0.16234385646150354;2.0;-2.0;0.12680637049455157;1.0;-1.0;0.1786599604814083;2.0;2.0;0.19375260098112163;1.0;1.0;0.1960677705467227;2.0;-2.0;0.1961203925889035;;;;;;;;;;;;;2.0;2.0;0.1992183140656764;;;14.252969265619887
CSX;United States;Railroads;Industrials;-1.0;0.0;1.0;-1.0;0.19068816715875542;2.0;-2.0;0.1831014249790444;1.0;-1.0;0.1938566552901024;2.0;-2.0;0.19717265470320444;1.0;1.0;0.19607655765164622;2.0;2.0;0.19681864143312056;2.0;-2.0;0.1870717299578059;1.0;-1.0;0.19883875041696175;1.0;0.0;0.19883308967002744;1.0;1.0;0.19330804396459492;0.0;2.0;0.19963062471782697;1.0;1.0;14.135396339943092
UNP;United States;Railroads;Industrials;-1.0;0.0;1.0;-1.0;0.18382920735861913;2.0;-2.0;0.1878290025146689;1.0;-1.0;0.19611101131668762;2.0;-2.0;0.19821178607009093;1.0;1.0;0.19746272345333224;2.0;2.0;0.19646448639974246;2.0;-2.0;0.17873417721518986;1.0;-1.0;0.19925259051414282;1.0;0.0;0.19922627802926365;1.0;1.0;0.18737476899134328;0.0;2.0;0.1999491986080419;1.0;1.0;14.124445230471125
TXN;United States;Semiconductors;Technology;-1.0;-2.0;1.0;-1.0;0.1743811037928685;2.0;2.0;0.17565800502933782;1.0;1.0;0.19038081552002875;2.0;-2.0;0.1974173045638549;1.0;-1.0;0.19574923799324492;2.0;-2.0;0.1967140047187134;2.0;-2.0;0.17336708860759495;1.0;-1.0;0.19963931694978446;1.0;0.0;0.19947580826631292;1.0;1.0;0.1894368252115553;2.0;2.0;0.19839402051229107;1.0;1.0;14.090613531165586
SHW;United States;Specialty Chemicals;Basic Materials;0.0;-2.0;1.0;-1.0;0.16307063365886898;2.0;-2.0;0.1623134953897737;1.0;1.0;0.18941081372372912;2.0;-2.0;0.19702636921951652;1.0;1.0;0.19788230771343054;2.0;2.0;0.1995311470296756;2.0;-2.0;0.17120675105485234;1.0;-1.0;0.19920478484774432;1.0;-1.0;0.1992674505183768;1.0;1.0;0.18204454819570082;0.0;2.0;0.19940119907672568;1.0;1.0;14.060359500428394
GD;United States;Aerospace & Defense;Industrials;1.0;-2.0;1.0;-1.0;0.18714512832159894;2.0;-2.0;0.18823134953897738;1.0;-1.0;0.1976109215017065;2.0;-2.0;0.19879692800484258;1.0;-1.0;0.19902463135348877;2.0;-2.0;0.19908241650442948;2.0;-2.0;0.18663291139240507;1.0;1.0;0.1984561267064215;1.0;1.0;0.19849426325529126;1.0;1.0;0.1972376227993386;2.0;2.0;0.19987119389006744;1.0;1.0;13.150583493268567
WEC;United States;Utilities - Regulated Electric;Utilities;-1.0;0.0;1.0;1.0;0.1468998410174881;2.0;2.0;0.1698910310142498;1.0;-1.0;0.19387461828633018;2.0;-2.0;0.19906679950061165;1.0;-1.0;0.19897190872394763;2.0;2.0;0.1991045511940156;2.0;-2.0;0.2;-1.0;-1.0;0.1993512342959278;0.0;0.0;0.19928331351201778;1.0;1.0;0.2;-2.0;2.0;0.19995083736262118;1.0;1.0;13.106394134907209
ANET;United States;Computer Hardware;Technology;0.0;2.0;1.0;-1.0;0.19014308426073134;2.0;2.0;0.19259010896898576;1.0;1.0;0.19806897790551464;2.0;2.0;0.19885493776561536;;;;;;;;;;;;;;;;;;;;;;;;12.779657108900846
NDAQ;United States;Financial Data & Stock Exchanges;Financial Services;-1.0;-2.0;1.0;1.0;0.17569838746309335;2.0;2.0;0.15755238893545684;1.0;1.0;0.1902191485539788;2.0;2.0;0.1965622911333342;1.0;-1.0;0.1954834280693083;2.0;-2.0;0.1965811965811966;;;;;;;;;;;;;-2.0;2.0;0.19886499857838041;1.0;1.0;12.31096183931475
CSGP;United States;Real Estate Services;Real Estate;-1.0;-2.0;1.0;-1.0;0.19800136270724508;2.0;-2.0;0.11688181056160939;1.0;-1.0;0.17461828633015988;2.0;2.0;0.19750558028677;1.0;1.0;0.19778125600681;2.0;2.0;0.19806623302797524;;;;;;;;;;;;;2.0;2.0;0.19882402971389804;;;12.281678558634468
DXCM;United States;Medical Devices;Healthcare;-1.0;-2.0;1.0;-1.0;0.18419259595730186;2.0;2.0;0.12274937133277451;1.0;1.0;0.17304652416022992;2.0;-2.0;0.18867800799525836;1.0;1.0;0.18966416783370404;2.0;2.0;0.190866422178959;;;;;;;;;;;;;0.0;2.0;0.19966962707681418;;;12.248866716535042
PYPL;United States;Credit Services;Financial Services;1.0;0.0;1.0;-1.0;0.18133091074267546;2.0;-2.0;0.12264878457669741;1.0;-1.0;0.17070235315250584;2.0;-2.0;0.1884711905872858;1.0;1.0;0.19000027459702887;2.0;2.0;0.19117630783316483;;;;;;;;;;;;;2.0;2.0;0.19880075939887207;;;12.243130580888229
LNT;United States;Utilities - Regulated Electric;Utilities;-1.0;-2.0;1.0;1.0;0.18187599364069953;2.0;2.0;0.18182732606873428;1.0;1.0;0.19503323154302138;2.0;-2.0;0.1981184660201521;1.0;-1.0;0.19938490265535327;2.0;2.0;0.19924138382054807;2.0;-2.0;0.1969282700421941;-1.0;-1.0;0.19944809428419044;0.0;-1.0;0.1994644011697621;1.0;1.0;0.19826865090944462;-2.0;2.0;0.1999249450402683;1.0;1.0;12.149515665194368
XEL;United States;Utilities - Regulated Electric;Utilities;0.0;0.0;1.0;-1.0;0.16525096525096528;2.0;-2.0;0.17438390611902765;1.0;-1.0;0.1923836895994252;2.0;-2.0;0.19813612116473514;1.0;1.0;0.19971441908998547;2.0;2.0;0.19972029801341162;2.0;-2.0;0.19358649789029536;1.0;-1.0;0.19981948009554001;1.0;-1.0;0.1998222988240442;1.0;1.0;0.19685828226826185;-2.0;2.0;0.19987840441021634;1.0;1.0;12.119554362725907
MPWR;United States;Semiconductors;Technology;-1.0;-2.0;1.0;1.0;0.18610038610038612;2.0;2.0;0.14719195305951382;1.0;1.0;0.18446200826297826;2.0;2.0;0.19730632936933304;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;11.715060676792211
GEN;United States;Software - Infrastructure;Technology;-1.0;0.0;1.0;-1.0;0.1952759482171247;2.0;-2.0;0.18672254819782064;1.0;-1.0;0.19210526315789475;2.0;2.0;0.1885594663102009;1.0;-1.0;0.19168080841365298;2.0;-2.0;0.19283037281860121;2.0;-2.0;0.16661603375527426;1.0;-1.0;0.19870443076473016;;;;1.0;1.0;0.1768310475634666;0.0;2.0;0.19496705693606975;1.0;1.0;10.884292976134835
FICO;United States;Software - Application;Technology;-1.0;-2.0;1.0;1.0;0.19336815807404045;2.0;2.0;0.1889019279128248;1.0;1.0;0.197494162026226;2.0;2.0;0.19837572669836187;1.0;1.0;0.19969025455144576;-2.0;-2.0;0.18269469723266077;-2.0;-2.0;0.13650632911392405;1.0;1.0;0.19523156315610157;;;;1.0;1.0;0.11238206400155627;0.0;2.0;0.19909770172864028;;;10.803742584495783
PFE;United States;Drug Manufacturers - General;Healthcare;0.0;0.0;1.0;-1.0;0.14817170111287759;2.0;-2.0;0.08372170997485331;1.0;-1.0;0.14858092329800612;2.0;-2.0;0.18719497585028438;1.0;1.0;0.18227421259301976;2.0;2.0;0.18477133356474149;2.0;-2.0;0.102042194092827;1.0;-1.0;0.1986923009687783;1.0;0.0;0.19848428204580928;1.0;1.0;0.14026845637583896;-2.0;0.0;0.18779521139524386;1.0;1.0;10.761997301272281
SBAC;United States;REIT - Specialty;Real Estate;-1.0;-2.0;1.0;1.0;0.18923461276402453;2.0;2.0;0.18705783738474435;1.0;1.0;0.18117477995329623;2.0;2.0;0.11071036735311553;1.0;1.0;0.11881154405909329;-2.0;2.0;0.12969620138543037;-2.0;-2.0;0.19179746835443037;-1.0;-1.0;0.19915180618013106;;;;1.0;1.0;0.19748078980643907;-2.0;2.0;0.1999560813772749;1.0;1.0;10.705071488617978
ADBE;United States;Software - Infrastructure;Technology;-1.0;-2.0;1.0;1.0;0.19659323188734956;2.0;2.0;0.18447611064543168;1.0;1.0;0.19506017603736303;2.0;-2.0;0.19705663518165886;1.0;-1.0;0.19813713375621278;2.0;-2.0;0.19833788603653232;;;;;;;;;;;;;2.0;2.0;0.18650059527760093;;;10.356161768822147
KLAC;United States;Semiconductor Equipment & Materials;Technology;-1.0;-2.0;1.0;1.0;0.19404951169657053;2.0;-2.0;0.1831349538977368;1.0;-1.0;0.19462906412789654;2.0;-2.0;0.19625206502137535;1.0;-1.0;0.19509020512398056;2.0;2.0;0.18982407952390298;;;;;;;;;;;;;2.0;2.0;0.1986096806149263;1.0;1.0;10.351589560006389
FDS;United States;Financial Data & Stock Exchanges;Financial Services;-1.0;-2.0;1.0;1.0;0.1944583238700886;2.0;2.0;0.167476948868399;1.0;1.0;0.1888809053350099;2.0;-2.0;0.1975257575948649;1.0;-1.0;0.19391712661669003;2.0;-2.0;0.19797366978061506;;;;;;;;;;;;;2.0;0.0;0.18727867595185013;1.0;1.0;10.327511408017518
AVB;United States;REIT - Residential;Real Estate;-1.0;-2.0;1.0;1.0;0.19155121508062686;2.0;-2.0;0.1590276613579212;1.0;-1.0;0.18589904796119994;2.0;-2.0;0.19537687428275977;1.0;1.0;0.19677732926929734;2.0;2.0;0.19667174758404896;;;;;;;;;;;;;0.0;2.0;0.19971485670320271;1.0;1.0;10.325018732239057
HII;United States;Aerospace & Defense;Industrials;1.0;2.0;1.0;-1.0;0.15275948217124688;2.0;-2.0;0.17015926236378875;1.0;-1.0;0.18834201544817677;2.0;-2.0;0.19661777873059513;1.0;-1.0;0.19509240190021146;2.0;-2.0;0.19701785363939575;;;;;;;;;;;;;2.0;2.0;0.19733309079765562;1.0;1.0;10.29732188505107
DHI;United States;Residential Construction;Consumer Cyclical;1.0;2.0;1.0;-1.0;0.1517147399500341;2.0;-2.0;0.14450963956412405;1.0;-1.0;0.18555775103287228;2.0;-2.0;0.19590905078376233;1.0;-1.0;0.19704313919323393;2.0;-2.0;0.19726938420287451;;;;;;;;;;;;;2.0;2.0;0.19890334543553592;1.0;1.0;10.270907050162437
NDSN;United States;Specialty Industrial Machinery;Industrials;-1.0;-2.0;1.0;-1.0;0.19350442879854646;2.0;2.0;0.2;1.0;-1.0;0.1993263876414586;2.0;-2.0;0.1989104253628763;1.0;-1.0;0.19633138369442843;2.0;-2.0;0.19802598813781866;2.0;-2.0;0.12756118143459916;1.0;-1.0;0.19738513707561325;1.0;0.0;0.1974963205429778;1.0;1.0;0.15143468534189283;0.0;2.0;0.19788338458538282;1.0;1.0;10.057859322615593
PAYC;United States;Software - Application;Technology;-1.0;-2.0;1.0;-1.0;0.1994094935271406;2.0;2.0;0.17813914501257336;1.0;1.0;0.19388359978444406;2.0;2.0;0.19868595281032073;;;;;;;;;;;;;;;;;;;;;;1.0;1.0;9.770118191134479
ISRG;United States;Medical Instruments & Supplies;Healthcare;-1.0;-2.0;1.0;1.0;0.1843742902566432;2.0;2.0;0.1469907795473596;1.0;1.0;0.1813095024250045;2.0;2.0;0.19412083685385326;;;;;;;;;;;;;;;;;;;;;;;;9.706795409082861
ACN;Ireland;Information Technology Services;Technology;0.0;-2.0;1.0;1.0;0.1964115375880082;2.0;-2.0;0.1800167644593462;1.0;-1.0;0.19726962457337885;2.0;-2.0;0.1989987010857914;1.0;-1.0;0.1989411538567153;2.0;-2.0;0.19909448997147647;2.0;-2.0;0.034902953586497865;1.0;-1.0;0.19894060502708694;;;;1.0;1.0;-0.02933566773660151;2.0;2.0;0.19844842716432368;1.0;1.0;9.573688589576022
AVY;United States;Packaging & Containers;Consumer Cyclical;1.0;0.0;1.0;-1.0;0.19050647285941405;2.0;-2.0;0.17418273260687345;1.0;-1.0;0.19074007544458416;2.0;-2.0;0.19600993732423674;1.0;-1.0;0.1963379740231211;2.0;-2.0;0.19632765377321001;2.0;-2.0;0.18521518987341773;1.0;-1.0;0.19953692720160257;1.0;-1.0;0.1994613711597408;1.0;1.0;0.19206302888824045;0.0;2.0;0.19953950996321818;1.0;1.0;9.119920873117659
EFX;United States;Consulting Services;Industrials;-1.0;-2.0;1.0;-1.0;0.18660004542357486;2.0;2.0;0.1774685666387259;1.0;-1.0;0.19107239087479794;2.0;-2.0;0.19542479538948512;1.0;-1.0;0.19556251201362002;2.0;-2.0;0.1951323805355589;2.0;-2.0;0.18133333333333335;1.0;-1.0;0.19972565255626534;;;;1.0;1.0;0.1899328859060403;0.0;2.0;0.19936711298147636;1.0;1.0;8.911619675652876
AJG;United States;Insurance Brokers;Financial Services;-1.0;-2.0;1.0;1.0;0.16815807404042699;2.0;-2.0;0.15228834870075442;1.0;1.0;0.183465061972337;2.0;-2.0;0.1954903716407935;1.0;-1.0;0.196302825603427;2.0;-2.0;0.1968669353013085;2.0;-2.0;0.18011814345991561;1.0;-1.0;0.19989118859513777;;;;1.0;1.0;0.19465032584378952;0.0;2.0;0.1990999959850513;1.0;1.0;8.866331271142942
JKHY;United States;Information Technology Services;Technology;-1.0;-2.0;1.0;1.0;0.1864183511242335;2.0;-2.0;0.19336127409891032;1.0;1.0;0.196631938207293;2.0;-2.0;0.19885998209263908;1.0;-1.0;0.19831287585468327;2.0;-2.0;0.19859947782255025;;;;;;;;;;;;;2.0;2.0;0.19524892272370845;1.0;1.0;8.367432821924018
WAT;United States;Diagnostics & Research;Healthcare;-1.0;-2.0;1.0;1.0;0.19418578242107656;2.0;2.0;0.18752724224643755;1.0;1.0;0.19525776899586852;2.0;-2.0;0.19768213173260024;1.0;-1.0;0.19506823736167175;2.0;-2.0;0.19561129472842248;;;;;;;;;;;;;0.0;2.0;0.19874143648310158;;;8.364073893969179
VRSN;United States;Software - Infrastructure;Technology;-1.0;-2.0;1.0;1.0;0.1987281399046105;2.0;2.0;0.1922883487007544;1.0;1.0;0.1984102748338423;2.0;-2.0;0.19626719800244652;1.0;1.0;0.1971068457039295;-2.0;-2.0;0.16490846802795012;;;;;;;;;;;;;2.0;2.0;0.19965160077644192;;;8.347360875949974
CHRW;United States;Integrated Freight & Logistics;Industrials;1.0;-2.0;1.0;-1.0;0.1578469225528049;2.0;-2.0;0.13123218776194467;1.0;-1.0;0.1779953296209808;2.0;-2.0;0.19252430735084558;1.0;-1.0;0.19114479501331796;2.0;2.0;0.19051025490107307;;;;;;;;;;;;;0.0;2.0;0.19868014706183595;1.0;1.0;8.239933944262802
FTNT;United States;Software - Infrastructure;Technology;-1.0;-2.0;1.0;-1.0;0.19391324097206453;2.0;2.0;0.16888516345347862;1.0;1.0;0.19126100233518953;2.0;2.0;0.19843625862264652;;;;;;;;;;;;;;;;;;;;;;;;7.75249566538338
ORLY;United States;Specialty Retail;Consumer Cyclical;0.0;-2.0;1.0;-1.0;0.19464001816942994;2.0;-2.0;0.1883319362950545;1.0;-1.0;0.19677564217711516;2.0;-2.0;0.19849679054693117;1.0;1.0;0.1974561331246396;2.0;2.0;0.19870813902597306;;;;;;;;;;;;;0.0;2.0;0.1995368879558913;;;7.373945547295034
INTU;United States;Software - Application;Technology;;;1.0;-1.0;0.19282307517601638;2.0;-2.0;0.17260687342833195;1.0;-1.0;0.18818034848212684;2.0;-2.0;0.19636304021589723;1.0;-1.0;0.19447510777933386;2.0;-2.0;0.19620490685823236;;;;;;;;;;;;;2.0;2.0;0.12070558217166119;1.0;1.0;7.261358934111599
WELL;United States;REIT - Healthcare Facilities;Real Estate;-1.0;-2.0;1.0;-1.0;0.1844651374063139;2.0;2.0;0.18437552388935458;1.0;1.0;0.18323154302137598;2.0;-2.0;0.17846324577222344;1.0;-1.0;0.18232473844633001;2.0;-2.0;0.1847934682543276;;;;;;;;;;;;;-2.0;2.0;0.19972993324533223;1.0;1.0;6.297383590035257
AEP;United States;Utilities - Regulated Electric;Utilities;0.0;0.0;1.0;-1.0;0.18578242107653875;2.0;-2.0;0.18025146689019278;1.0;-1.0;0.19331776540326928;2.0;-2.0;0.1975888116826614;1.0;-1.0;0.1986358019606228;2.0;-2.0;0.19922327361997758;2.0;-2.0;0.19125738396624473;1.0;-1.0;0.1992793474169778;0.0;0.0;0.19885715151431435;1.0;1.0;0.19485458612975393;-2.0;2.0;0.1998770934065529;1.0;1.0;6.1389251030671055
REGN;United States;Biotechnology;Healthcare;0.0;0.0;1.0;-1.0;0.19118782648194416;2.0;-2.0;0.1246940486169321;1.0;-1.0;0.17802227411532245;2.0;-2.0;0.1946353582102728;1.0;-1.0;0.19029464261196696;2.0;-2.0;0.19184236076525663;;;;;;;;;;;;;2.0;2.0;0.1937494622836537;;;5.264425973085348
EPAM;United States;Information Technology Services;Technology;1.0;-2.0;1.0;-1.0;0.19491255961844198;2.0;-2.0;0.17991617770326906;1.0;-1.0;0.19485360158074366;2.0;-2.0;0.19580059775275233;1.0;-1.0;0.19688277452837963;2.0;-2.0;0.19733176378261724;;;;;;;;;;;;;2.0;2.0;0.19933466564080632;;;4.35903214060701
CRL;United States;Diagnostics & Research;Healthcare;1.0;0.0;1.0;-1.0;0.19127867363161483;2.0;-2.0;0.17461860854987427;1.0;-1.0;0.1921950781390336;2.0;-2.0;0.19764177711641048;1.0;-1.0;0.1973177362220941;2.0;-2.0;0.19766780861542488;;;;;;;;;;;;;0.0;2.0;0.19940775409504286;;;4.350127436369495
AMT;United States;REIT - Specialty;Real Estate;-1.0;-2.0;1.0;-1.0;0.1928684987508517;2.0;-2.0;0.16295054484492877;1.0;-1.0;0.18107598347404347;2.0;-2.0;0.19256718413054721;1.0;-1.0;0.197467117005794;2.0;-2.0;0.19753097598889244;2.0;-2.0;0.1869367088607595;1.0;-1.0;0.19917267656434234;;;;1.0;1.0;0.1889699445579224;-2.0;2.0;0.19972894999258464;1.0;1.0;2.8992685841706662
CPRT;United States;Specialty Business Services;Industrials;-1.0;-2.0;1.0;-1.0;0.18519191460367931;2.0;-2.0;0.19188600167644593;1.0;-1.0;0.19920064666786422;2.0;-2.0;0.19856741112526327;1.0;-1.0;0.1990663701018755;2.0;-2.0;0.1999778653104139;;;;;;;;;;;;;2.0;2.0;0.19812329825579159;;;2.3720135077413333
VRTX;United States;Biotechnology;Healthcare;-1.0;-2.0;1.0;-1.0;0.1996366114013173;2.0;-2.0;0.1232523051131601;1.0;-1.0;0.17941440632297467;2.0;-2.0;0.19491027403306557;1.0;-1.0;0.19758793969849248;2.0;-2.0;0.1979495228465211;;;;;;;;;;;;;2.0;2.0;0.19954999799252565;;;2.292301057408057
SPGI;United States;Financial Data & Stock Exchanges;Financial Services;-1.0;-2.0;1.0;-1.0;0.17610719963661142;2.0;-2.0;0.15155071248952223;1.0;-1.0;0.18523441710077243;2.0;-2.0;0.19521293365448883;1.0;-1.0;0.19273745778070683;2.0;-2.0;0.19363325837722545;;;;;;;;;;;;;0.0;2.0;0.1926278986495843;1.0;1.0;2.287103877688912
DPZ;United States;Restaurants;Consumer Cyclical;0.0;-2.0;1.0;-1.0;0.17819668407903705;2.0;2.0;0.17391450125733446;1.0;1.0;0.19301239446739718;2.0;-2.0;0.19680189666696093;1.0;-1.0;0.19864019551308457;-2.0;-2.0;0.19688504550187896;-2.0;-2.0;0.17559493670886075;1.0;-1.0;0.1993023583534159;1.0;-1.0;0.19928438292731943;1.0;1.0;0.19737379632331487;-2.0;2.0;0.19973288300357495;1.0;1.0;2.1087390748021786
AKAM;United States;Software - Infrastructure;Technology;0.0;-2.0;1.0;-1.0;0.19990915285032934;2.0;-2.0;0.1750880134115675;1.0;-1.0;0.19073109394647028;2.0;-2.0;0.1967161431075577;1.0;-1.0;0.19718153609577946;2.0;-2.0;0.19792738815693497;;;;;;;;;;;;;0.0;2.0;0.19902035251249756;;;1.356573680081137
ANSS;United States;Software - Application;Technology;-1.0;-2.0;1.0;1.0;0.19754712695889168;2.0;-2.0;0.18873428331936296;1.0;-1.0;0.19642536375067363;2.0;-2.0;0.19796965837295233;1.0;-1.0;0.19829530164483622;2.0;-2.0;0.19840429010529073;;;;;;;;;;;;;2.0;-2.0;0.15798364359054407;;;0.3353596677425513
MNST;United States;Beverages - Non-Alcoholic;Consumer Defensive;-1.0;-2.0;1.0;-1.0;0.17074721780604135;2.0;-2.0;0.15912824811399834;1.0;-1.0;0.18941081372372912;2.0;-2.0;0.19495062864925536;;;;;;;;;;;;;;;;;;;;;;;;-2.285763091706976
